"bbl","irrlotcode","lotarea","lotfront","lotdepth","front_depth_product","pluto_shape_area","geom"
"2033990001.0","N",315581,"27","82.75","2234.25","312423.230197205","0106000020D7080000020000000103000000010000001B00000000CB99FC50342F4100FE2E304F3F10410073977B53342F41007362722D3F104180FB4D575A342F4100301D7C473F1041005C2B3162342F41002CDA04413F104180709D6A68342F410002F691343F1041805F1AFF72342F4100547F2A1E3F104180F52D9F81342F41009489D7F33E1041804923458B342F41005C287AD33E10418067F89A94342F4100993FD9B63E104100422EF698342F41009FDE27A93E104100A0B1B8A5342F4100EC22F2813E1041008AE7BEAE342F41001FAC34623E104100FCB37AB2342F410051CC43533E104100A8BC14B8342F4100BFBC64353E104100857370BC342F4100ED00D9043E104180F9E212BD342F4100BDF627F13D1041007E7BDEB2342F41005BEDF5C73D1041808E916E70322F4100A29923A933104100DA86C046312F41003B4BB7A234104180E8F618F1312F410018F7E45737104100459734E9332F41009E473D5B3F1041000B927520342F4100A1FA976D3F10410027A55423342F410034B8A0623F104180637A0036342F4100DBA66C573F10418039670D48342F41006884B0533F1041807CDB074D342F4100980772523F104100CB99FC50342F4100FE2E304F3F104101030000000100000019000000004E7EDFF4352F41008206D7DB42104180B2A5F6E1342F4100E4B812863E10418096DF28E1342F41003AA6098A3E104180EAD68EDB342F4100993FD9B63E10418067B427D3342F4100806D9EED3E104100446D43C8342F410077C8CE193F104100741DC5B7342F41006E23FF453F1041002D8FFCA1342F410016FB176A3F10410054DC618E342F4100808B37893F1041802A23EF81342F4100704B99A43F104100F5419378342F41004EA346BA3F1041009445168B342F41003DD78F0040104180149494A5342F4100EECE9E26411041800065B468352F410047353F264510418036D2A99E362F4100DE1633064D10418044EE50D8362F41009D2D2C7D4E104100074FB239372F410092776A0250104180848080DF372F41000662AC0D52104100FEA58270392F41000B7F7ABF501041800D626CDC382F4100F77958DB4E10418077DF5091382F4100FDADB6D34D1041001B005913382F410052546BFE4B104100571D6495362F410089347B36461041804AC7BBBE362F4100365DB70A461041004E7EDFF4352F41008206D7DB421041"
"2040280001.0","N",19153,"113.67","168.5","19153.395","13857.6713728107","0106000020D7080000010000000103000000010000000600000000562477FB2B2F410092A3D659170E4100565B8EB92B2F4100765D5084160E41002D4CA2D02A2F4100C81078341B0E4100F3DDC2F42A2F41009CA474AF1B0E4180816E56A22B2F41003A3B4C6C1C0E4100562477FB2B2F410092A3D659170E41"
"3042950063.0","N",24951,"180","200","36000","24379.2581398685","0106000020D7080000010000000103000000010000001B00000000F480D472ED2E410038BCA872ED054100687141C5EC2E410044344ADAEB054100366E40CEEC2E4100002FEE9BEB05418022A672DCEC2E41004E1A8839EB054100EABC13E2EC2E410056BF8212EB054180DCAFA3F3EC2E410052A8C498EA05410022E111F7EC2E41005874FE80EA05418096B9D40AED2E41005C8E02F8E9054180E6298E1EED2E4100622D496FE90541004A150422ED2E410096384D57E9054100404E8C32ED2E410032BDB2E4E8054100EA676388EC2E410050445C54E705418091996574EC2E41008260F3DEE705418043AAAC60EC2E41008219AE67E8054180CFFCE94CEC2E41008257ABF0E80541809959EC37EC2E4100844E3082E9054180E78B1924EC2E410034169D0BEA0541008FBD1B10EC2E410066323496EA05418036EF1DFCEB2E410096A2CA20EB054180AF4A89D7EB2E4100B85B621EEC054100F8A9AE81EC2E41007818B0AEED054100BEFA9680EC2E4100C49142B6ED054100508D2B2EED2E4100C675A44EEF0541008A3C432FED2E41007AFC1147EF05418083447344ED2E4100344C30B4EE0541003CF8A35BED2E4100342E6C13EE054100F480D472ED2E410038BCA872ED0541"
"4013520076.0","N",40146,"0","0","0","40146.4282530991","0106000020D7080000010000000103000000010000001200000080096B335FF62E4100E29B563884094180DA30C59FF62E41007C89991A8109418054F5E7A7F62E4100FC94936680094100B8CEEBC3F62E41001C17AB77800941805C3824FBF62E410028246CDB7E094180B6E9E80FF72E41004CCC60407E094100EAAA4912F72E41009A4B9F2E7E09418044693F25F72E4100FC4714A17D09418012129538F72E41008CADBD107D094180E4244B57F72E410082EA772B7C094100EF5840B1F72E410036C4E38B79094100FE2A5AC7F62E41006002E76F7A094180CC4A7C97F62E41000C326F0F7C09418049B99952F62E41006E55C26D7D09418035B4CDC0F52E4100560EA81C83094100E2337264F52E4100007C45B686094180AF40DA21F62E41004CC4462E87094180096B335FF62E4100E29B5638840941"
"4031040014.0","N",201325,"45","1147","51615","201324.575832598","0106000020D70800000100000001030000000100000032000000809D8A1B39302F410098897546EA08410062A29766342F410076E1C774E7084180D71D6C7C342F41007210324CE708410016AEF6A1342F4100642A6506E70841008779DEC1342F4100E08C12CBE60841009210ACE1342F41001CA8F18FE6084100AF1BC902352F4100EA8D6052E608418047A20E25352F410060CFA712E60841809EA03A46352F4100C07CFAD4E5084180662EEE64352F4100E8AFE59BE50841005D838586352F4100467A715DE50841807D321FA7352F4100C447D420E5084180F9D809C7352F41002EF67CE5E40841001C2773E9352F4100A65E82A5E40841807FB4260B362F41003814D966E40841802BAB4E29362F41004AA3C72EE408418029CC8B47362F4100C8398FF6E3084180833A1A65362F410028AD9ABFE30841008A4F7C87362F4100D685AD7FE3084100B57AFEA4362F4100927DD048E30841007236C9C6362F410080DEFC09E308410030B435F4362F4100C0AB88B5E208410048A70614372F4100B4402365E20841008BBC7D2F372F41000844A01DE20841804CC31853372F4100C895EDBDE1084100AB093E73372F4100BA137C64E10841809DBA5895372F410098787D02E1084100695E01AB372F4100D46C73C2E00841808B20A3B5372F4100383580A2E0084180C390F1C4372F4100EC5CE673E0084100F79389D5372F41004CB68F40E0084180B74363F1372F410058816FE8DF0841000AA25413382F41008A909A79DF084180B8B7B630382F410084AD7712DF0841806369514D382F4100AAFF99AADE084100DFD8DE52382F410002BA4A8FDE0841005DA9DD65382F41001A5CC031DE0841003A10698E382F4100EA786C6ADD084100E8C0AEB7382F4100CCB77E9FDC084100856001E3382F4100AE237CCADB0841800DF2BB50392F41001EB923AED90841807CAC9958392F4100824DEB85D90841805FCF438C392F4100600C658AD80841007E27C36C392F4100A6F24681D7084180593BA3382F2F4100B8C23918EA084100C3CE43502F2F4100627148DBEA084100EBBF3D652F2F410030922BB3EA08418015541E772F2F410034ADC246EB0841001CEE71DC2F2F4100828FFC84EA0841809D8A1B39302F410098897546EA0841"
"4128820020.0","N",23681,"170.08","317.5","54000.4","23681.1005451535","0106000020D708000001000000010300000001000000090000008025EFD5CD28304100A6469031D60641C07DD227D128304100D2539C85D60641C06C0DE6DC2830410020E63868D6064180BDB059FB2830410082E6C6CCD906410009225DA129304100B25CE951D8064180C42239BA2830410018084D78D1064100E8EF89B3283041003449448DD106410092F399E928304100C0237AE9D506418025EFD5CD28304100A6469031D60641"
"5006180170.0","N",16766,"101","166","16766","26485.1103775139","0106000020D708000001000000010300000001000000150000000047179C284A2D410022CDD099120441000A1CC8184A2D4100BEB8E706120441008470AEDC492D4100880213D90F044100EA0664D8492D410072603FB10F0441801063E5B8492D4100C2CC0C171104418085064C6A482D410046D900FF0F044180F2C65668482D4100327A7E25100441800CD4C765482D41003A828444100441802D2D7462482D4100AC815B621004410078B9645E482D4100582FB47E10044180140EA459482D4100204E45991004410028FD5A50482D4100F63A14CA1004418059445346482D410070A677F810044100D0CC963B482D4100D83341241104418079AE57EA472D4100D04E8E6612044100EE85DD33482D4100AE97E1A612044180253CA551482D41007CB0EFC012044100F1B150AC482D4100EA4C77A3130441806AE3D5C7482D41008C2840FB130441006AA6E71D492D4100769DBB521504410047179C284A2D410022CDD099120441"
"5009520225.0","N",22793,"120","221","26520","24798.017644351","0106000020D7080000010000000103000000010000000600000080011C8A7AF92C4100367707AC760241001006285FF92C4100747CE79774024180CA1FAD9FF72C41002C0622F973024100A6B8A288F72C4100D046D6BB7702410098C3F449F82C4100306C6D0078024180011C8A7AF92C4100367707AC760241"
"5011090047.0","N",20010,"58","345","20010","107908.082871242","0106000020D7080000010000000103000000010000004400000000CC7D76D1C02C410002341AEAF2044180DCCB0E37C12C41003EFD2A01F3044180867C1351C12C41001ADBD6F9EE0441006E59BBEBC02C4100947BA4D1EE044100222321FAC02C410004691C54EC044100DAFA1A89C02C410050A08A29EC044100A449BA0CC02C410016F7B2FAEB044100345D6A81BE2C41000A43CF65EB044100CCB6A956BE2C4100AA9BF6C9F2044100D64DE05CBE2C41002C0D0C3BF3044180836AC791BE2C4100928C774CF3044100EDBCB3C1BE2C4100A2B56260F304418055E49FF1BE2C4100F4D14779F3044180B6FE6F1EBF2C4100F46494A8F3044180B323EF3CBF2C410098B612ABF304418038B26365BF2C410052FE63D5F3044180FA8ED26CBF2C410052FE63D5F3044180E5E5FD6ABF2C4100A805971DF40441009A686744BF2C41006CB2CEF5F90441002746AB40BF2C4100883FF04CFA044180F03A4E20BF2C4100F601AB8DFA0441804AD1020DBF2C4100E23171C4FA044100178A73FDBE2C41000CE87D2FFB04418046E234FCBE2C41006EC09A8BFB044180753AF6FABE2C410004BBC7D8FB04418002183AF7BE2C4100DE54EF2AFC044180A492B7F9BE2C410090B6A470FC04418055E49FF1BE2C410044185AB6FC044100431E67EBBE2C4100B4196226FD04418055E49FF1BE2C4100E8610B76FD0441009AD99AF6BE2C41001485CBB1FD044100B5EA22EFBE2C4100AE2BF9FEFD04418096EACCE5BE2C41007A48363DFE044180BBB471E1BE2C4100A25242A8FE044180BBB471E1BE2C4100B44DC71AFF044100CFD0AAE7BE2C41001426E476FF044180C9315CF5BE2C410016F87DD5FF04410007320808BF2C41005244292500054180AC70531BBF2C410060C113390005418012FF713ABF2C41000413923B00054100EB844C5DBF2C4100A0B40D3E00054180182D8D7ABF2C41001C22193400054180E20A7D89BF2C41005C4379DAFF044180182D8D7ABF2C41004E334297FF04418003BB5374BF2C410054DA904CFF04410080402C7BBF2C41003CF96FF5FE0441007013C185BF2C41006020FB73FE04410045AACD97BF2C4100EE1EF303FE0441809202E59FBF2C41005C7CC7B6FD044100D6A1DFA4BF2C410004C9936EFD0441809C9001A3BF2C41006AE318F2FC044180D1871194BF2C41005E40957FFC0441804E38EA9ABF2C4100FC677823FC0441809C9001A3BF2C4100C01BCDD3FB0441005A1C079EBF2C4100D0721E89FB0441000F88BDA6BF2C4100CCF4832AFB044180A5F31DA6BF2C4100BCCB9816FB044100C12FA69EBF2C410040CB40F1FA0441805FBB5590BF2C41004ACA90A6FA044180655AA482BF2C4100F601AB8DFA0441000B99EF95BF2C4100E29E2495FA044100DC402E97BF2C410084055568FA04410002F41FC2BF2C4100EC1145F3F30441802F033DC4BF2C410036D3F5A2F3044180B8B5D6CABF2C4100CED8229CF30441003CDEDE58C02C4100F68929D1F3044100B626AE5EC02C41002C170AD0F2044100CC7D76D1C02C410002341AEAF20441"
"1008150046.0","N",16647,"76.83","216.67","16646.7561","19451.7303558233","0106000020D7080000010000000103000000010000000700000000F0D723AD272E41007060329E1D0A41802012A548272E410098A5A5C61A0A4100353B8394262E41007A7F01501C0A41808EB5ACAD262E4100302560051D0A41007EDC89FA252E410024E7AF8C1E0A418041DC3620262E4100F0D1F800210A4100F0D723AD272E41007060329E1D0A41"
"1015017501.0","N",33783,"201.42","249.5","50254.29","35939.9869242204","0106000020D708000001000000010300000001000000090000000003D9468B682E4100EEAF098F680B41004F839527682E4100F2E776BF650B4100C7362ADA672E4100E065966B660B4180D367E77D672E4100BEB8F736670B4180E71AF8F5662E41009E38CB63680B4100B8D6E491662E4100EAE57291650B4180C36D26F9652E4100B4C578E3660B4100A707EBC0662E410064E063856C0B410003D9468B682E4100EEAF098F680B41"
"2033307501.0","N",22305,"50","110","5500","24328.217465004","0106000020D7080000010000000103000000010000001400000080E826DE55132F4100EA516B7F490F41800F43C58E132F41000EF2C5214A0F4180993BAD9E132F41009C62F8C7490F4180FF0EC2A5132F4100EE1BFD9F490F41006AF97F9B112F4100407E4CC0430F41809FC08C84112F4100E2644844440F410097DBDCAC112F4100E8614EB7440F4100B1FB0C52122F41005E6D9D8E460F41003DCC5D31122F4100EAA09848470F410016894F12122F41009AA04EF9470F4100EF4541F3112F41004A4C05AA480F4180C82D33D4112F4100FA4BBB5A490F41005C2AB4FD112F4100201226D1490F418037DDBA25122F4100FA6B5A434A0F4180DC899D9B112F4100907C40554D0F4100A1D935F4112F41008A3E07524E0F4100DE768D7E122F41007624C7404B0F4100EED8959D122F410082ACFF8F4A0F410059F2BDFA122F410004CC6C7B480F4180E826DE55132F4100EA516B7F490F41"
"3002787502.0","N",46000,"0","0","0","29173.8964683705","0106000020D7080000010000000103000000010000000E00000000BDE58CE91C2E410042B4362C39074100DC95CCBA1C2E41005C92D68A39074100F2381B8E1C2E410058C84CE5390741803ED6CF451C2E4100507127B4370741009DCFCBF21A2E4100207857623A074180927578351B2E41006496DD673C0741800EFDD24B1B2E4100361FCA403C07418081E8F3531B2E41003C6094323C0741002B7552801B2E4100F2A743E23C0741801152EFB91B2E410072D5D26D3C074100B88A38DC1B2E410056F186283C074180FC2B4C0A1C2E410008612B8E3D0741006D0BFA351D2E410066836F7D3B074100BDE58CE91C2E410042B4362C390741"
"3003427501.0","N",20400,"0","0","0","22326.6198195519","0106000020D7080000010000000103000000010000000900000000C9DE5507042E4100A66998C4030741807F5537C1032E41009A9BFFC60007410098E0E6B6032E410080DDF6D500074180AFF48393032E41002EE0500901074100C6A5C46C032E4100B6A18A41010741803752D626032E41009EEFFF45FE064100606E4483022E4100F0315B33FF064180C643B80F032E4100127BE33005074100C9DE5507042E4100A66998C4030741"
"3024720200.0","N",50281,"30","317.32","9519.6","52013.5386643196","0106000020D7080000010000000103000000010000001200000080C0463531642E410020F838E960094100578F98D9622E4100E05F02145D094180E2F0C3CE632E4100862536B057094100701212A6632E4100EC1F013C570941001B968F1B622E410040C17D005F094180CE6E8DE0612E41005CC29C445E0941001A3E0D0C622E41006807CC9861094100C47A171F622E4100D670A42D610941806505721D622E4100E899643C610941007C2A6F1C622E41006A8A084C610941802323161C622E4100AEB8205C610941806549691C622E4100FCEA3A6C61094180386E661D622E4100943BE47B610941808283061F622E4100CC78AE8A6109410016F23D21622E41000A792F9861094180B5EFFC23622E4100DED207A4610941807B10764E632E4100548D56E565094180C0463531642E410020F838E9600941"
"3035440150.0","N",108000,"240","450","108000","77384.5849231511","0106000020D70800000100000001030000000100000008000000001CEEBF6DD42E410008B2FECF3F064180EF8598A0D22E41008691D6603E064180FFB99B89D22E4100B84E894E3E064100BEF1484CD22E41004056082643064100BDF5B0BCD02E41005CDFE2E741064180A015949BD02E4100BA6828854406410074F0FA0ED42E4100E6B97E44470641001CEEBF6DD42E410008B2FECF3F0641"
"3045710001.0","N",54050,"200","535","107000","60751.3119510563","0106000020D7080000010000000103000000010000000900000000A8A14468382F4100F880FE020E0641002953D1AE372F4100F8A05A750D064180A71575D5372F4100066006590A064180081E0106372F410004E794BA0906410050C74D8B362F4100866A509B13064180A2B40380362F4100B64EFC8314064180C0FAEA08382F4100B8A711B0150641006E0D3514382F4100841765C714064100A8A14468382F4100F880FE020E0641"
"3055390004.0","N",45911,"60","723.92","43435.2","45911.1861908555","0106000020D7080000010000000103000000010000004100000000505E1BB91C2E41001A0B20D23604410014AA18D91C2E41006A955E6C36044100815530F71C2E410012DBA50C36044100113979121D2E410048FBDAB5350441008A2A492F1D2E4100B064345A35044180790CBC4C1D2E410044C287FC34044180C3B63D691D2E41007273DAA1340441807C7CA2861D2E4100B2295A4434044180923E05A11D2E4100F8AC6BF033044180426670BF1D2E41009E8AA98F33044180E363C6DB1D2E4100E651873533044100A8A267F81D2E41008A8D74DA32044100732D44141E2E4100A602D48132044100A7E10A321E2E4100344C1D233204410004E7E4501E2E410084BCF9C031044100DD4255761E2E4100C247E24931044180464BB19C1E2E4100ACA3DDCF300441003F6A18C01E2E4100FC23415F30044100CC7CF9E51E2E4100CC35C2E62F044180F19D4C0D1F2E4100D66DAB692F044100D9ABC0321F2E4100E88C88F22E0441807E24EA581F2E4100407F24792E0441806625027B1F2E4100ACA7B10C2E044180ADEDA8A31F2E410060C3618B2D0441803119C1C81F2E4100DC2A63152D044180B47B9FEE1F2E4100D0A4ED9C2C044100B9962E07202E41009472CF4E2C04410071B7FF12202E4100B85AC7892C0441800C16451E202E410004ACED652C0441806E01A845202E41004AD3A3E82B044100B6B5D639202E410024EBABAD2B04418010F9BD8F202E4100F0E16A9C2A04418085E2AD45202E410074020D1F29044100C258CEF31F2E4100106A7C232A0441805C004CE71F2E410090F010E5290441006A594AB11F2E4100326DDA902A0441807A8174BD1F2E41000CCC8DCD2A04410029374C8D1F2E4100B818BE662B0441800516CE601F2E41004AC045F42B044100CEBB08341F2E4100462BAF822C044180528FEF061F2E41004C0224122D0441801C8B2ADA1E2E410044C18CA02D044100CF7EA1AD1E2E41005CAD362E2E044100CF9A2C811E2E41007AC4A0BB2E04410024898B541E2E4100B4F195492F0441005AC566281E2E4100FE0C02D62F0441808135B1FA1D2E4100881B686730044180ED91DCCE1D2E4100F08AD3F23004418099B982A01D2E41006205458631044180533EC2741D2E4100D64B7111320441807172D9481D2E410034901C9D32044100CED7731B1D2E4100E8A2842D330441003B011BEF1C2E4100B00896BA3304410005FD55C21C2E4100AC73FF4834044100DB8A998E1C2E4100602C91ED340441806F6B1E831C2E4100B6F245B434044180B39456151C2E4100C8857B113604410055D421211C2E41007C89564C3604418051BEE6CD1B2E4100CC3D1755370441808FF16F191C2E41001E9405CE380441007E5ED66A1C2E410058DA17CB3704418037D5A7761C2E4100821A110638044100783245B51C2E4100E82FE43E37044180BFE673A91C2E4100C29BEB0337044100505E1BB91C2E41001A0B20D2360441"
"3066990047.0","N",53141,"142.5","462","65835","53141.4571024014","0106000020D7080000010000000103000000010000001F00000080A94CAD205D2E4100403D73E58E04418012BEAD975D2E4100963CE97F81044100A00829A25D2E4100EC43D95180044180931B53075D2E4100B6E7CFF67F044180591E69FC5C2E4100C4B6752481044100FFB21DF65C2E4100E69771D28104410076BC8CF05C2E41000ED7456C82044100228C09EB5C2E41007ECC9F0483044100FF960EE55C2E4100F647E8A9830441805D3A35DF5C2E410060D58E4B84044180376E39D95C2E41001CC9E8F084044100544DD3D35C2E41007E2E2586850441003158D8CD5C2E4100025A702B86044180801EFBC75C2E410002B97FCD86044180F5D5ABC25C2E4100CED44160870441005FE5DDBD5C2E410082A608E587044100CDC38CB85C2E41001E83007888044100294CBBB35C2E41003E6625FD880441001CC0B4AB5C2E41007844F8DA89044100283D08A65C2E41002277C6778A04418080322DA05C2E41004EBD9E198B0441803FEAFE035C2E41000822CBBD8A044180BF3B7AD95B2E41000266B6248F0441801E3DA9115C2E41007AA080488F0441000A90920F5C2E4100B8AEE07F8F0441008C4348755C2E41001696ADBB8F044180BFD4A56F5C2E410070DAD9569004410076EB0CD25C2E410048DEB490900441802B6836D95C2E4100786CC4CA8F044180773E10175D2E410028CD21EF8F044180A94CAD205D2E4100403D73E58E0441"
"3077260014.0","N",28948,"0","0","0","28948.2016258751","0106000020D70800000100000001030000000100000007000000002193C2F5952E4100DC5C3A5BC004418077D660C1952E41002616E3CCBF044180128D91C2952E41003ACF108DBF0441001D594506942E410000B6BC41BB044100C5DC30F7932E41006071FB85BE044100206A82E6952E410022BC23D3C30441002193C2F5952E4100DC5C3A5BC00441"
"4038720033.0","N",18207,"150","95","14250","18358.6241405421","0106000020D7080000010000000103000000010000000800000000759C60AE372F410090D90C1B40084100D79A7287372F41001E345BF73C084100D18BE750372F4100D0AE70223D0841809F98D631372F41004AABEF2D3D084180B90D1B82362F410016459D4C3B084100E828621E362F4100648B6AD43D084100305C0C1D372F4100ECCB378840084100759C60AE372F410090D90C1B400841"
"4139310034.0","N",19850,"120.58","95","11455.1","20070.8257977437","0106000020D7080000010000000103000000010000003E0000000005F431803C2F4100AEFE550BE905410091804D7F3C2F410084C63909E9054100DC40587E3C2F41000CEEF704E905418065F2307D3C2F41000C76BBFDE805410005CD487B3C2F41005C0CDBEFE8054100977EE1793C2F41008854A9E8E805410056A9B6763C2F410036356EDCE805410002824D743C2F41003E125CD2E8054180860A67733C2F4100E0939CCDE8054180B54459703C2F4100A6155CB8E8054180C005CF6E3C2F41007E6503AFE8054180EBCEC86C3C2F4100F01F60A7E8054180E3F0EE693C2F4100CC0B009DE8054100DA7C5F683C2F41009ED93B96E80541807C1C44603C2F410072C0816AE8054100A6643D5E3C2F4100A2B17960E8054100C9E97F5D3C2F4100B4FA9D5CE80541809D5B635B3C2F4100D2F61A4CE80541009EF99C5A3C2F410058B6CF46E80541005E9841593C2F41005C896341E8054180FE6AD5563C2F4100E0B67938E80541003C57CB533C2F41001A17FE27E8054100855E794F3C2F4100FA021D0EE8054180245FB94A3C2F41003E91E2F5E7054180E539D1473C2F4100249BBBE2E7054100829B6C463C2F4100107F82DCE70541802D1AC1433C2F4100CC0C9ED2E70541007A7C1C3D3C2F410088832CB0E70541006108E2363C2F4100AEF4628FE70541004B05CB343C2F4100F4A3E485E7054100DC5C21333C2F4100A63DDB77E7054100F6FA9A313C2F41005642B26DE70541800FBF3C2D3C2F410030272356E7054100ED7095293C2F4100E4F40846E7054100330720213C2F410094A4B31FE7054100707B041C3C2F4100BCA4070AE7054180CFCDD7133C2F41000A2D73D7E60541004489CA0E3C2F4100CC87F5D1E60541007562CAEE3B2F4100006E398CE605418028BE37E73B2F4100026B8D8EE605410080104BDF3B2F41003266608FE6054180C2AC2DD23B2F4100348A9D96E6054100A6E85DA33B2F41004CBA0BA3E60541808D3885993B2F4100A69D2ACAE6054180AEDD81903B2F4100F8C3BFE8E6054100762E3F8A3B2F41006E7218FFE6054100B581A8853B2F4100CEDD790FE7054180C37FFC7F3B2F4100EE28F624E70541804370347B3B2F41006062143CE70541806AB5406C3B2F41007E02E872E7054180EC54FA5F3B2F4100E6B91B9CE705410026EC44503B2F4100F2039AD8E7054100946BAE423B2F4100A064780CE80541808404653A3B2F41007CCF8316E805418049E17D373B2F4100784DED13E8054180DFA58A343B2F4100C634B612E8054180D0ABB61B3B2F410064896122E805418074554B193B2F4100DC815D1EE80541809740A9F53A2F4100E803D7F2E8054100E6E0CEF73A2F4100E8D01411E9054180E26010573C2F4100441D464CEC05410005F431803C2F4100AEFE550BE90541"
"4142410900.0","N",261007,"999","80","79920","247658.611025415","0106000020D7080000010000000103000000010000002F000000803D4E4CDC812F4100AC07BCFF7805418048CBCADB812F4100F0C3C4FE78054100848C29BF812F4100DA1C3F8C7805418051709AAF812F41007E2F705F7805418075E43EAB812F41003EF876E077054180A56700AA812F41000A431AC077054180A56700AA812F4100F45C471E77054180AECA1CAD812F4100529130BD760541809FC8B1B7812F410016B2383E76054180BD9D07C1812F41004C6F62A1750541803A4EE0C7812F41006A3EEC1F75054180E7817ACD812F4100FAA99780740541806D956FD7812F4100D0603EE67305418095F8E1E3812F4100E0B2DD50730541804D1099EC812F41005EFA4FE87205410075480BF9812F4100D8775B64720541002C35C201822F4100C6E989C2710541806FD4BC06822F4100B4AFB720710541809E2C7E05822F4100DE00DEFD70054100E86AC7FC812F41003C35C79C7005418093486102822F4100CAF471FD6F0541804A0A180B822F410058601D5E6F05418000A1CE13822F4100EA77C9BE6E054100EDF44D14822F4100C2D9207E6E054100B89D6D79812F410052464F056E05418060B4B875812F4100D8A2DDAA6E0541007B9A406E812F4100A83DB5476F054100828F8F60812F41003C1F2EC46F054100DFE9115E812F41008EE713DD6F054180EF417D53812F41009026610C70054180B397D140812F410044881652700541007FFA4131812F410080D4C1A170054180ABB9351F812F410064D21F3771054180B1588411812F410094737AD1710541007DEBF709812F4100E4041BF9710541000C9CA1CD802F4100A40B6FD176054100C0401CA9802F410040802FC0790541007E3959B2802F41007CC77ECF79054180E5312EE7802F410036D60B277A054100E83BE94D802F41000458E7008605410053419FFA7C2F4100749AA5D3C7054180269FF7E77C2F41001A9BE844C90541806B9C15827D2F41008437E9BBC9054180BD77610A7E2F41008A210432BF0541809078F07A812F41008815E61B7B0541000FD4B7BC812F4100445FE7887B0541803D4E4CDC812F4100AC07BCFF780541"
"4158470075.0","N",24840,"0","0","0","23205.3470243882","0106000020D708000001000000010300000001000000210000000031312DE5FB2F41003C16635F040341805CBEC6C0FB2F410042AFD2EA030341008D1F77BDFB2F410096E5EEFA03034100822926B4FB2F4100CCF0C7DD0303418062F33398FB2F4100F843C18703034100BBE7D56BFB2F4100467C7F0303034100A1C86E49FB2F4100242578A002034100E9FD0624FB2F41009AED2A380203410086D3AF05FB2F4100FA1B12E601034100F20A74E4FA2F4100BEF9A58E0103410061D983C4FA2F4100FE75093D0103410003A150AAFA2F4100A05DCEFB00034180C89ECC7DFA2F410034026F9000034100D9396E6AFA2F41009A960B6300034100EEB4FF54FA2F4100DE03BF310003418042952E41FA2F4100C83A020500034100E5CBF225FA2F41000646D9C8FF024100B86C810AFA2F4100BA57E699020341808714AD2FFA2F410014CE51F0020341008465185BFA2F4100DE2F345903034180E50BEE80FA2F41003C0B28B8030341003ACD10A1FA2F4100A4557D0B04034180816ECEC4FA2F4100C09B266B04034100D59E13E9FA2F41001EFC87CF0403410031687A09FB2F410052C61D2C05034100BBD51D28FB2F4100185B4386050341000CA7734EFB2F4100B83DBCFA05034100C860E765FB2F410076E1124406034180EE66C17EFB2F410004299193060341004D30D294FB2F41002CC4B8DB060341805BD97DB0FB2F410096FE5B38070341801F2DD4CBFB2F410054211E960703410031312DE5FB2F41003C16635F040341"
